pr_id,agent,repo_full_name,merge_commit_sha,test_files,is_vitest,pr_html_url,merged_at,is_human,mutation_tool,task_type,has_ci,has_container,c4_language,c1_ci,c2_tests_pass,c3_container,eligible,exclusion_reason
2982438384,Devin,crewAIInc/crewAI,bfd3dee62268b342185418ca1830be992ffd69f1,"[""tests/cli/test_constants.py"", ""tests/cli/test_constants.py"", ""tests/agent_test.py"", ""tests/agents/agent_builder/base_agent_test.py"", ""tests/agents/test_crew_agent_parser.py"", ""tests/cli/cli_test.py"", ""tests/cli/deploy/test_deploy_main.py"", ""tests/cli/tools/test_main.py"", ""tests/conftest.py"", ""tests/crew_test.py"", ""tests/custom_llm_test.py"", ""tests/flow_test.py"", ""tests/imports_test.py"", ""tests/knowledge/knowledge_test.py"", ""tests/llm_test.py"", ""tests/memory/external/test_external_memory.py"", ""tests/memory/user_memory_test.py"", ""tests/project_test.py"", ""tests/security/test_deterministic_fingerprints.py"", ""tests/security/test_examples.py"", ""tests/security/test_fingerprint.py"", ""tests/security/test_integration.py"", ""tests/security/test_security_config.py"", ""tests/storage/test_mem0_storage.py"", ""tests/task_test.py"", ""tests/telemetry/test_telemetry_disable.py"", ""tests/test_flow_default_override.py"", ""tests/test_flow_persistence.py"", ""tests/test_lite_agent.py"", ""tests/test_multimodal_validation.py"", ""tests/test_task_guardrails.py"", ""tests/tools/test_base_tool.py"", ""tests/cli/test_constants.py"", ""tests/llm_test.py"", ""tests/memory/external/external_memory_test.py"", ""tests/storage/test_mem0_storage.py"", ""tests/tools/test_base_tool.py"", ""tests/cli/test_constants.py"", ""tests/cli/test_constants.py"", ""tests/crew_test.py"", ""tests/knowledge/knowledge_test.py"", ""tests/knowledge/knowledge_test.py"", ""tests/crew_test.py"", ""tests/knowledge/knowledge_test.py"", ""tests/crew_test.py"", ""tests/knowledge/knowledge_test.py"", ""tests/crew_test.py"", ""tests/knowledge/knowledge_test.py"", ""tests/crew_test.py"", ""tests/knowledge/knowledge_test.py"", ""tests/crew_test.py"", ""tests/memory/external/external_memory_test.py""]",False,https://github.com/crewAIInc/crewAI/pull/2552,2025-04-14T20:28:05Z,False,mutmut,fix,True,True,True,True,True,True,True,
2848656258,Devin,marimo-team/marimo,48a78980fcab5b21b2e8af73e5693483c55612b7,"[""tests/_server/test_file_manager.py"", ""tests/_server/test_file_manager.py"", ""tests/_server/test_file_manager.py"", ""tests/_server/test_file_manager.py"", ""tests/_server/test_file_manager.py""]",False,https://github.com/marimo-team/marimo/pull/3768,2025-02-12T17:52:38Z,False,mutmut,fix,True,True,True,True,True,True,True,
3064641172,Devin,airbytehq/PyAirbyte,a4805c95d609c18096191365f8a760dec6ccc9c1,"[""tests/unit_tests/sources/test_source_key_overrides.py"", ""tests/unit_tests/sources/test_source_key_overrides.py""]",False,https://github.com/airbytehq/PyAirbyte/pull/669,2025-05-15T02:59:08Z,False,mutmut,test,True,True,True,True,True,True,True,
3090192279,Devin,crewAIInc/crewAI,3b81adefbc8dab1447aece55883492e373acfaf5,"[""tests/tools/test_tool_usage_limit.py"", ""tests/tools/test_tool_usage_limit.py""]",False,https://github.com/crewAIInc/crewAI/pull/2904,2025-05-26T15:53:10Z,False,mutmut,feat,True,True,True,True,True,True,True,
2908717563,Devin,marimo-team/marimo,14f6b6eab9df2cf0ef1bc806df270d84eeda0712,"[""tests/_save/loaders/test_json_loader.py"", ""tests/_save/loaders/test_loader.py"", ""tests/_save/loaders/test_memory_loader.py"", ""tests/_save/loaders/test_pickle_loader.py"", ""tests/_save/loaders/test_json_loader.py"", ""tests/_save/loaders/test_loader.py"", ""tests/_save/loaders/test_memory_loader.py"", ""tests/_save/loaders/test_pickle_loader.py"", ""tests/_save/loaders/test_json_loader.py"", ""tests/_save/loaders/test_loader.py"", ""tests/_save/loaders/test_memory_loader.py"", ""tests/_save/loaders/test_pickle_loader.py"", ""tests/_save/loaders/test_json_loader.py"", ""tests/_save/loaders/test_loader.py"", ""tests/_save/loaders/test_pickle_loader.py"", ""tests/_save/loaders/test_json_loader.py"", ""tests/_save/loaders/test_loader.py"", ""tests/_save/loaders/test_memory_loader.py"", ""tests/_save/loaders/test_pickle_loader.py""]",False,https://github.com/marimo-team/marimo/pull/4055,2025-03-11T02:39:22Z,False,mutmut,test,True,True,True,True,True,True,True,
2989761342,Devin,crewAIInc/crewAI,e37bad4e450c4d770ab74d9d49b5fddefb34babd,"[""tests/storage/test_mem0_storage.py"", ""tests/storage/test_mem0_storage.py""]",False,https://github.com/crewAIInc/crewAI/pull/2588,2025-04-14T12:55:23Z,False,mutmut,fix,True,True,True,True,True,True,True,
2990115371,Devin,crewAIInc/crewAI,0ca93ba0fad7883d44b56a0e74996714effd9904,"[""tests/crew_test.py"", ""tests/crew_test.py"", ""tests/crew_test.py"", ""tests/crew_test.py"", ""tests/crew_test.py"", ""tests/storage/test_mem0_storage.py""]",False,https://github.com/crewAIInc/crewAI/pull/2594,2025-04-14T18:59:12Z,False,mutmut,fix,True,True,True,True,True,True,True,
3023309788,Devin,reflex-dev/reflex-web,5cc0d89cbe4abc097c91ffd0f2e9472b03a9e371,"[""tests/test_chaining_event.py"", ""tests/test_computed_vars.py""]",False,https://github.com/reflex-dev/reflex-web/pull/1300,2025-04-29T01:06:46Z,False,mutmut,fix,True,True,True,True,True,True,True,
2773427771,Devin,bespokelabsai/curator,455e0b612101dec2745d8132c51e144ff405ced9,"[""tests/test_openai_online_request_processor.py"", ""tests/test_openai_online_request_processor.py"", ""tests/test_openai_online_request_processor.py"", ""tests/test_openai_online_request_processor.py"", ""tests/test_openai_online_request_processor.py"", ""tests/test_openai_online_request_processor.py"", ""tests/test_openai_online_request_processor.py"", ""tests/test_openai_online_request_processor.py"", ""tests/test_openai_online_request_processor.py"", ""tests/test_openai_online_request_processor.py""]",False,https://github.com/bespokelabsai/curator/pull/316,2025-01-07T19:11:13Z,False,mutmut,fix,True,True,True,True,True,True,True,
2773911009,Devin,bespokelabsai/curator,5c26dad20021c00bf41c217aee579c2f3412a411,"[""tests/test_db_schema.py"", ""tests/test_db_schema.py""]",False,https://github.com/bespokelabsai/curator/pull/322,2025-01-08T00:42:06Z,False,mutmut,feat,True,True,True,True,True,True,True,
2790183982,Devin,crewAIInc/crewAI,ea8dcf0819be13aaadb135b29305e9bb20c81db4,"[""tests/conftest.py"", ""tests/conftest.py"", ""tests/conftest.py"", ""tests/crew_test.py"", ""tests/test_flow_persistence.py""]",False,https://github.com/crewAIInc/crewAI/pull/1899,2025-01-16T14:18:54Z,False,mutmut,fix,True,True,True,True,True,True,True,
3193713791,Devin,reflex-dev/reflex-web,eb3fb3ef911d29284c4961a6622fd2b4257d1e66,"[""tests/conftest.py"", ""tests/test_background_events.py"", ""tests/test_chaining_event.py"", ""tests/test_computed_vars.py"", ""tests/test_counter.py"", ""tests/test_lambdas.py"", ""tests/test_recharts.py"", ""tests/test_server_side_events.py""]",False,https://github.com/reflex-dev/reflex-web/pull/1458,2025-07-07T23:56:49Z,False,mutmut,feat,True,True,True,True,True,True,True,
2761376844,Devin,crewAIInc/crewAI-tools,4fcc5ee5641ef4025a88cc864211cf294bfab352,"[""tests/tools/selenium_scraping_tool_test.py""]",False,https://github.com/crewAIInc/crewAI-tools/pull/160,2024-12-28T01:09:02Z,False,mutmut,feat,True,True,True,True,True,True,True,
2761977984,Devin,crewAIInc/crewAI-tools,41800ccaf47cb5358d1a4c311faf3ea84a88c792,"[""tests/file_read_tool_test.py""]",False,https://github.com/crewAIInc/crewAI-tools/pull/162,2024-12-29T00:23:17Z,False,mutmut,fix,True,True,True,True,True,True,True,
2762078403,Devin,crewAIInc/crewAI,c38354c1892ad266937d6fc1a856e35d295dafe2,"[""tests/task_test.py"", ""tests/task_test.py"", ""tests/task_test.py"", ""tests/crew_test.py""]",False,https://github.com/crewAIInc/crewAI/pull/1814,2024-12-29T04:57:59Z,False,mutmut,fix,True,True,True,True,True,True,True,
2978840535,Devin,crewAIInc/crewAI,9eab90a0fd0935460096cdd04b59bb493fc980eb,"[""tests/telemetry/test_telemetry_disable.py"", ""tests/telemetry/test_telemetry_disable.py"", ""tests/telemetry/test_telemetry_disable.py"", ""tests/imports_test.py"", ""tests/project_test.py""]",False,https://github.com/crewAIInc/crewAI/pull/2537,2025-04-09T17:20:34Z,False,mutmut,fix,True,True,True,True,True,True,True,
2912958566,Devin,crewAIInc/crewAI,449110031c584502f2759c7794089bc6e2f916cf,"[""tests/crew_test.py"", ""tests/security/test_deterministic_fingerprints.py"", ""tests/security/test_examples.py"", ""tests/security/test_fingerprint.py"", ""tests/security/test_integration.py"", ""tests/security/test_security_config.py""]",False,https://github.com/crewAIInc/crewAI/pull/2342,2025-03-14T00:28:28Z,False,mutmut,refactor,True,True,True,True,True,True,True,
2914582204,Devin,crewAIInc/crewAI,6c003e0382b62026d5b00da5fb3c5942d7d5db5f,"[""tests/utilities/test_string_utils.py"", ""tests/utilities/test_string_utils.py"", ""tests/agent_test.py"", ""tests/utilities/test_chromadb_utils.py"", ""tests/utilities/test_string_utils.py""]",False,https://github.com/crewAIInc/crewAI/pull/2352,2025-03-26T15:07:15Z,False,mutmut,fix,True,True,True,True,True,True,True,
3115451494,Devin,crewAIInc/crewAI,3e71c2075e1501980736e1b69a60c8a544fd16ba,"[""tests/telemetry/test_telemetry.py"", ""tests/telemetry/test_telemetry_disable.py"", ""tests/telemetry/test_telemetry.py"", ""tests/telemetry/test_telemetry_disable.py"", ""tests/agent_test.py"", ""tests/cli/deploy/test_deploy_main.py"", ""tests/cli/organization/test_main.py"", ""tests/cli/test_plus_api.py"", ""tests/cli/tools/test_main.py"", ""tests/crew_test.py"", ""tests/tools/test_structured_tool.py"", ""tests/test_lite_agent.py""]",False,https://github.com/crewAIInc/crewAI/pull/2946,2025-06-11T00:38:40Z,False,mutmut,fix,True,True,True,True,True,True,True,
2839273370,Devin,airbytehq/airbyte,655fd3b37f85cea10064e2ad46c34bf8890a40c1,"[""airbyte-integrations/bases/base-normalization/integration_tests/dbt_integration_test.py""]",False,https://github.com/airbytehq/airbyte/pull/53235,2025-02-08T03:19:58Z,False,mutmut,refactor,True,True,True,True,True,True,True,
2839327801,Devin,airbytehq/PyAirbyte,9ef206285de820ac35ae2838bc5cf6230c4dfffb,"[""tests/integration_tests/cloud/test_cloud_sql_reads.py""]",False,https://github.com/airbytehq/PyAirbyte/pull/604,2025-02-08T00:27:20Z,False,mutmut,feat,True,True,True,True,True,True,True,
2839377784,Devin,airbytehq/airbyte,adb87737f68565c0f12c86e6ff86be759a6890a1,"[""airbyte-ci/connectors/metadata_service/lib/tests/test_transform.py""]",False,https://github.com/airbytehq/airbyte/pull/53238,2025-02-08T03:30:33Z,False,mutmut,feat,True,True,True,True,True,True,True,
2901619958,Devin,marimo-team/marimo,8ed8852ff70aaebaef751f261149f2483af6ee9f,"[""tests/_cli/test_cli_validators.py"", ""tests/_cli/test_cli_validators.py"", ""tests/_cli/test_cli_validators.py""]",False,https://github.com/marimo-team/marimo/pull/4009,2025-03-06T23:26:26Z,False,mutmut,test,True,True,True,True,True,True,True,
2901620466,Devin,marimo-team/marimo,5117686639fabfedcb8174b0d982063872001330,"[""tests/_messaging/test_completion_option.py"", ""tests/_messaging/test_console_output_worker.py"", ""tests/_messaging/test_context.py"", ""tests/_messaging/test_errors.py"", ""tests/_messaging/test_mimetypes.py"", ""tests/_messaging/test_print_override.py"", ""tests/_messaging/test_tracebacks.py"", ""tests/_messaging/test_types.py"", ""tests/_messaging/test_completion_option.py"", ""tests/_messaging/test_context.py"", ""tests/_messaging/test_errors.py"", ""tests/_messaging/test_mimetypes.py"", ""tests/_messaging/test_print_override.py"", ""tests/_messaging/test_tracebacks.py"", ""tests/_messaging/test_types.py"", ""tests/_messaging/test_context.py"", ""tests/_messaging/test_messaging_errors.py"", ""tests/_messaging/test_messaging_context.py"", ""tests/_messaging/test_console_output_worker.py"", ""tests/_messaging/test_messaging_context_vars.py"", ""tests/_messaging/test_messaging_run_id_context.py""]",False,https://github.com/marimo-team/marimo/pull/4010,2025-03-07T00:02:44Z,False,mutmut,test,True,True,True,True,True,True,True,
2901653641,Devin,marimo-team/marimo,45f1439d5eba3219c7eb7154e5a9c970dbb15854,"[""tests/_server/test_print.py"", ""tests/_server/test_print.py"", ""tests/_server/test_print.py"", ""tests/_server/test_print.py"", ""tests/_server/test_print.py""]",False,https://github.com/marimo-team/marimo/pull/4011,2025-03-07T02:37:38Z,False,mutmut,test,True,True,True,True,True,True,True,
2827635328,Devin,marimo-team/marimo,afee5a5039378e30f4f81e50e8ccf4c807e51fc0,"[""tests/_utils/config/test_config_reader.py""]",False,https://github.com/marimo-team/marimo/pull/3671,2025-02-03T14:37:51Z,False,mutmut,fix,True,True,True,True,True,True,True,
2816690510,Devin,onyx-dot-app/onyx,09fecd889d317abbf728a6fa8cf652af889a5cc5,"[""backend/tests/daily/connectors/airtable/test_airtable_basic.py"", ""backend/tests/daily/connectors/airtable/test_airtable_basic.py"", ""backend/tests/daily/connectors/airtable/test_airtable_basic.py"", ""backend/tests/daily/connectors/airtable/test_airtable_basic.py"", ""backend/tests/daily/connectors/airtable/test_airtable_basic.py"", ""backend/tests/daily/connectors/airtable/test_airtable_basic.py"", ""backend/tests/daily/connectors/airtable/test_airtable_basic.py"", ""backend/tests/daily/connectors/airtable/test_airtable_basic.py"", ""backend/tests/daily/connectors/airtable/test_airtable_basic.py"", ""backend/tests/daily/connectors/airtable/test_airtable_basic.py"", ""backend/tests/daily/connectors/airtable/test_airtable_basic.py"", ""backend/tests/daily/connectors/airtable/test_airtable_basic.py"", ""backend/tests/daily/connectors/airtable/test_airtable_basic.py"", ""backend/tests/daily/connectors/airtable/test_airtable_basic.py"", ""backend/tests/daily/connectors/airtable/test_airtable_basic.py"", ""backend/tests/daily/connectors/airtable/test_airtable_basic.py"", ""backend/tests/daily/connectors/airtable/test_airtable_basic.py"", ""backend/tests/daily/connectors/airtable/test_airtable_basic.py"", ""backend/tests/daily/connectors/airtable/test_airtable_basic.py"", ""backend/tests/daily/connectors/airtable/test_airtable_basic.py"", ""backend/tests/daily/connectors/airtable/test_airtable_basic.py"", ""backend/tests/daily/connectors/airtable/test_airtable_basic.py"", ""backend/tests/daily/connectors/airtable/test_airtable_basic.py"", ""backend/tests/daily/connectors/airtable/test_airtable_basic.py""]",False,https://github.com/onyx-dot-app/onyx/pull/3817,2025-01-29T01:28:32Z,False,mutmut,feat,True,True,True,True,True,True,True,
2818558986,Devin,marimo-team/marimo,8f22ae6bfcea89284c021c832ae2fcf496304094,"[""tests/_plugins/ui/_impl/tables/test_format.py""]",False,https://github.com/marimo-team/marimo/pull/3618,2025-01-29T15:52:15Z,False,mutmut,fix,True,True,True,True,True,True,True,
2802417432,Devin,crewAIInc/crewAI,715c5f701aa5f67b61841e5f7b577ee18eef1810,"[""tests/crew_test.py"", ""tests/agent_test.py"", ""tests/llm_test.py"", ""tests/crew_test.py"", ""tests/agent_test.py"", ""tests/llm_test.py"", ""tests/crew_test.py"", ""tests/agent_test.py"", ""tests/crew_test.py"", ""tests/llm_test.py"", ""tests/task_test.py"", ""tests/test_manager_llm_delegation.py"", ""tests/tools/test_tool_usage.py"", ""tests/utilities/evaluators/test_task_evaluator.py"", ""tests/agent_test.py"", ""tests/cli/cli_test.py"", ""tests/crew_test.py"", ""tests/llm_test.py"", ""tests/task_test.py""]",False,https://github.com/crewAIInc/crewAI/pull/1937,2025-02-09T19:20:17Z,False,mutmut,fix,True,True,True,True,True,True,True,
2952984765,Devin,airbytehq/airbyte,0d2369b374a450085e8480b52a2bbc34bb9f6320,"[""airbyte-integrations/connectors/source-box-devrel/unit_tests/test_reader.py"", ""airbyte-integrations/connectors/source-box-devrel/unit_tests/test_utils.py"", ""airbyte-integrations/connectors/source-box-devrel/unit_tests/test_reader.py"", ""airbyte-integrations/connectors/source-box-devrel/unit_tests/test_utils.py"", ""airbyte-integrations/connectors/source-box-file-text/unit_tests/test_incremental_streams.py"", ""airbyte-integrations/connectors/source-box-file-text/unit_tests/test_source.py"", ""airbyte-integrations/connectors/source-box-file-text/unit_tests/test_streams.py"", ""airbyte-integrations/connectors/source-box-file-text/unit_tests/test_incremental_streams.py"", ""airbyte-integrations/connectors/source-box-file-text/unit_tests/test_source.py"", ""airbyte-integrations/connectors/source-box-file-text/unit_tests/test_streams.py"", ""airbyte-integrations/connectors/source-box-file-text/unit_tests/test_incremental_streams.py"", ""airbyte-integrations/connectors/source-box-file-text/unit_tests/test_streams.py"", ""airbyte-integrations/connectors/source-box-data-extract/unit_tests/test_incremental_streams.py"", ""airbyte-integrations/connectors/source-box-data-extract/unit_tests/test_source.py"", ""airbyte-integrations/connectors/source-box-data-extract/unit_tests/test_streams.py"", ""airbyte-integrations/connectors/source-box-data-extract/unit_tests/test_source.py"", ""airbyte-integrations/connectors/source-box-data-extract/unit_tests/test_incremental_streams.py"", ""airbyte-integrations/connectors/source-box-data-extract/unit_tests/test_streams.py""]",False,https://github.com/airbytehq/airbyte/pull/56432,2025-03-27T14:17:14Z,False,mutmut,feat,True,True,True,True,True,True,True,
2840161375,Devin,marimo-team/marimo,b0fb21f87f85ebe1e5916a2c41ac86edae99ae0f,"[""tests/_plugins/ui/_impl/chat/test_chat.py"", ""tests/_plugins/ui/_impl/chat/test_chat.py"", ""tests/_plugins/ui/_impl/chat/test_chat.py""]",False,https://github.com/marimo-team/marimo/pull/3729,2025-02-10T20:17:17Z,False,mutmut,fix,True,True,True,True,True,True,True,
2840202434,Devin,crewAIInc/crewAI,d7177ec52f18dc3123072e2c1d67e2129de429eb,"[""tests/llm_test.py"", ""tests/llm_test.py""]",False,https://github.com/crewAIInc/crewAI/pull/2063,2025-02-09T19:35:52Z,False,mutmut,fix,True,True,True,True,True,True,True,
3094439662,Devin,567-labs/instructor,90703474cd0b855b3b8b3ac89bf679974b88f295,"[""tests/llm/test_anthropic/test_multimodal.py"", ""tests/llm/test_openai/test_multimodal.py"", ""tests/llm/test_anthropic/test_multimodal.py"", ""tests/llm/test_openai/test_multimodal.py""]",False,https://github.com/567-labs/instructor/pull/1566,2025-05-27T20:01:26Z,False,mutmut,feat,True,True,True,True,True,True,True,
3094442612,Devin,567-labs/instructor,722418d181ceb67af4926994f5ded00e38598b8c,"[""tests/test_dynamic_model_creation.py"", ""tests/test_dynamic_model_creation.py""]",False,https://github.com/567-labs/instructor/pull/1567,2025-06-03T20:13:27Z,False,mutmut,fix,True,True,True,True,True,True,True,
3126336730,Devin,airbytehq/airbyte,e20d723d74a6fd9659b5db1cd75b074d70b3b413,"[""airbyte-integrations/connectors/source-bing-ads/unit_tests/conftest.py"", ""airbyte-integrations/connectors/source-bing-ads/unit_tests/integrations/test_hourly_reports.py"", ""airbyte-integrations/connectors/source-bing-ads/unit_tests/test_source.py"", ""airbyte-integrations/connectors/source-facebook-marketing/unit_tests/integration/test_ads_insights_action_product_id.py"", ""airbyte-integrations/connectors/source-facebook-marketing/unit_tests/test_async_job.py"", ""airbyte-integrations/connectors/source-facebook-marketing/unit_tests/test_base_insight_streams.py"", ""airbyte-integrations/connectors/source-facebook-marketing/unit_tests/test_config_migrations.py"", ""airbyte-integrations/connectors/source-facebook-marketing/unit_tests/test_streams.py"", ""airbyte-integrations/connectors/source-google-sheets/unit_tests/integration/test_source.py"", ""airbyte-integrations/connectors/source-google-sheets/unit_tests/test_components.py"", ""airbyte-integrations/connectors/source-hubspot/unit_tests/test_components.py""]",False,https://github.com/airbytehq/airbyte/pull/61443,2025-06-14T00:00:28Z,False,mutmut,feat,True,True,True,True,True,True,True,
3165202236,Devin,airbytehq/PyAirbyte,0be691f3c3c1cd3c44ee62a0276a7590c0c1b9c4,"[""tests/integration_tests/test_lowcode_connectors.py"", ""tests/integration_tests/test_lowcode_connectors.py"", ""tests/integration_tests/test_lowcode_connectors.py""]",False,https://github.com/airbytehq/PyAirbyte/pull/697,2025-06-26T01:51:09Z,False,mutmut,feat,True,True,True,True,True,True,True,
3184407666,Devin,airbytehq/airbyte,12ae85b20413eb39e29bb782cfa2f39288032fb2,"[""airbyte-integrations/connectors/destination-surrealdb/integration_tests/integration_test.py"", ""airbyte-integrations/connectors/destination-surrealdb/unit_tests/unit_test.py"", ""airbyte-integrations/connectors/source-amazon-ads/unit_tests/conftest.py"", ""airbyte-integrations/connectors/source-amazon-ads/unit_tests/integrations/test_report_streams.py"", ""airbyte-integrations/connectors/source-bing-ads/unit_tests/integrations/test_custom_report.py"", ""airbyte-integrations/connectors/source-bing-ads/unit_tests/integrations/test_report_stream.py"", ""airbyte-integrations/connectors/source-bing-ads/unit_tests/test_reports.py"", ""airbyte-integrations/connectors/source-bing-ads/unit_tests/test_source.py""]",False,https://github.com/airbytehq/airbyte/pull/62133,2025-07-07T16:28:53Z,False,mutmut,fix,True,True,True,True,True,True,True,
2768982424,Devin,vlm-run/vlmrun-hub,296513f20b18a3c88bfa091cd261a3e26dc9c37b,"[""tests/test_catalog.py"", ""tests/test_catalog.py"", ""tests/test_catalog.py""]",False,https://github.com/vlm-run/vlmrun-hub/pull/44,2025-01-04T21:10:00Z,False,mutmut,feat,True,True,True,True,True,True,True,
2999213690,Devin,appdotbuild/agent,ce6b0efd158d458211d6c60c217937df1e9e5b43,"[""agent/api/agent_server/test_async_server.py"", ""agent/api/agent_server/test_async_server.py"", ""agent/api/agent_server/test_async_server.py"", ""agent/api/agent_server/test_async_server.py"", ""agent/tests/test_fsm_tools.py""]",False,https://github.com/appdotbuild/agent/pull/114,2025-04-17T11:38:19Z,False,mutmut,fix,True,True,True,True,True,True,True,
3226800357,Devin,crewAIInc/crewAI,356d9b8fbdd9e30bd5f326eb4e63f8d243ba1afc,"[""tests/task_test.py"", ""tests/task_test.py""]",False,https://github.com/crewAIInc/crewAI/pull/3150,2025-07-14T12:15:41Z,False,mutmut,fix,True,True,True,True,True,True,True,
2814132697,Devin,marimo-team/marimo,262a71b9e458826e57d966ace32560a502c37317,"[""tests/_plugins/stateless/test_sidebar.py""]",False,https://github.com/marimo-team/marimo/pull/3591,2025-01-27T23:03:51Z,False,mutmut,feat,True,True,True,True,True,True,True,
2814487611,Devin,airbytehq/airbyte,5f8a0a21adde778fe05467d64ffabc32cc77972b,"[""airbyte-integrations/connectors/destination-milvus/integration_tests/milvus_integration_test.py"", ""airbyte-integrations/connectors/destination-milvus/integration_tests/test_connection.py"", ""airbyte-integrations/connectors/destination-milvus/integration_tests/milvus_integration_test.py"", ""airbyte-integrations/connectors/destination-milvus/integration_tests/milvus_integration_test.py""]",False,https://github.com/airbytehq/airbyte/pull/52591,2025-01-28T06:38:53Z,False,mutmut,feat,True,True,True,True,True,True,True,
2984176797,Devin,crewAIInc/crewAI,9fdd0f5f995450c4ee57b84ced3d584cee96208e,"[""tests/tools/test_base_tool.py""]",False,https://github.com/crewAIInc/crewAI/pull/2562,2025-04-10T13:01:26Z,False,mutmut,feat,True,True,True,True,True,True,True,
2926341856,Devin,crewAIInc/crewAI,282461d13a14c2514005738a32d17b67804b262d,"[""tests/task_test.py"", ""tests/utilities/events/test_crewai_event_bus.py""]",False,https://github.com/crewAIInc/crewAI/pull/2396,2025-03-20T16:17:27Z,False,mutmut,fix,True,True,True,True,True,True,True,
3172939109,Devin,crewAIInc/crewAI,1de749d192b1a2b07b633bd8988e3a43b8baba36,"[""tests/cli/test_create_crew.py"", ""tests/cli/authentication/test_auth_main.py"", ""tests/cli/test_create_crew.py"", ""tests/cli/test_create_crew.py"", ""tests/cli/test_create_crew.py"", ""tests/cli/test_create_crew.py"", ""tests/cli/test_create_crew.py"", ""tests/cli/test_create_crew.py"", ""tests/project_test.py"", ""tests/cli/test_create_crew.py"", ""tests/project_test.py"", ""tests/cli/test_create_crew.py"", ""tests/cli/test_version.py"", ""tests/test_lite_agent.py""]",False,https://github.com/crewAIInc/crewAI/pull/3060,2025-06-26T14:11:16Z,False,mutmut,fix,True,True,True,True,True,True,True,
2771670852,Devin,vlm-run/vlmrun-hub,2dc7e70ba8d52115b27b887cea635d906a9b92c9,"[""tests/test_openai.py"", ""tests/test_vlmrun.py""]",False,https://github.com/vlm-run/vlmrun-hub/pull/56,2025-01-07T00:34:31Z,False,mutmut,fix,True,True,True,True,True,True,True,
2949364196,Devin,crewAIInc/crewAI,3deeba4cab96727c8ba2e2405a08c466f5b2b3fe,"[""tests/test_multimodal_validation.py"", ""tests/crew_test.py""]",False,https://github.com/crewAIInc/crewAI/pull/2476,2025-03-26T19:40:25Z,False,mutmut,fix,True,True,True,True,True,True,True,
2786715226,Devin,crewAIInc/crewAI,a4bc6240bd8a544f00b5fa2f6cd83f12b4a9b1cf,"[""tests/crew_test.py"", ""tests/test_flow_persistence.py"", ""tests/agent_test.py"", ""tests/agents/agent_builder/base_agent_test.py"", ""tests/cli/deploy/test_deploy_main.py"", ""tests/cli/tools/test_main.py"", ""tests/crew_test.py"", ""tests/flow_test.py"", ""tests/knowledge/knowledge_test.py"", ""tests/project_test.py"", ""tests/task_test.py"", ""tests/test_manager_llm_delegation.py"", ""tests/test_task_guardrails.py"", ""tests/tools/test_base_tool.py"", ""tests/tools/test_structured_tool.py"", ""tests/tools/test_tool_usage.py"", ""tests/utilities/evaluators/test_crew_evaluator_handler.py"", ""tests/utilities/test_knowledge_planning.py"", ""tests/utilities/test_llm_utils.py"", ""tests/utilities/test_planning_handler.py"", ""tests/utilities/test_training_handler.py"", ""tests/crew_test.py"", ""tests/crew_test.py"", ""tests/test_flow_persistence.py"", ""tests/test_flow_persistence.py"", ""tests/agent_test.py"", ""tests/crew_test.py"", ""tests/llm_test.py""]",False,https://github.com/crewAIInc/crewAI/pull/1892,2025-01-16T13:23:46Z,False,mutmut,feat,True,True,True,True,True,True,True,
3253313679,Devin,567-labs/instructor,984c5a29471eafab142dd1cb7258e00e68510b31,"[""tests/llm/test_xai/test_raw_response.py"", ""tests/llm/test_xai/test_raw_response.py""]",False,https://github.com/567-labs/instructor/pull/1735,2025-07-22T17:37:23Z,False,mutmut,feat,True,True,True,True,True,True,True,
2763242692,Devin,crewAIInc/crewAI,168f112f584bbd434a3a885b9730329481b04537,"[""tests/utilities/test_knowledge_planning.py"", ""tests/utilities/test_knowledge_planning.py"", ""tests/crew_test.py"", ""tests/knowledge/knowledge_test.py"", ""tests/task_test.py"", ""tests/utilities/test_knowledge_planning.py"", ""tests/crew_test.py"", ""tests/knowledge/knowledge_test.py"", ""tests/task_test.py"", ""tests/utilities/test_planning_handler.py"", ""tests/utilities/test_knowledge_planning.py"", ""tests/utilities/test_knowledge_planning.py"", ""tests/utilities/test_knowledge_planning.py"", ""tests/utilities/test_planning_handler.py"", ""tests/utilities/test_planning_handler.py"", ""tests/utilities/test_planning_handler.py"", ""tests/utilities/test_planning_handler.py"", ""tests/utilities/test_planning_handler.py"", ""tests/crew_test.py"", ""tests/test_manager_llm_delegation.py""]",False,https://github.com/crewAIInc/crewAI/pull/1818,2024-12-31T04:56:38Z,False,mutmut,fix,True,True,True,True,True,True,True,
2763395657,Devin,crewAIInc/crewAI,47deb5f4850332108132af0d4cd1ceb37de30aeb,"[""tests/crew_test.py"", ""tests/test_manager_llm_delegation.py"", ""tests/test_manager_llm_delegation.py"", ""tests/test_manager_llm_delegation.py"", ""tests/test_manager_llm_delegation.py""]",False,https://github.com/crewAIInc/crewAI/pull/1820,2024-12-30T19:58:18Z,False,mutmut,fix,True,True,True,True,True,True,True,
